strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
TSC2,female,Deterministic,1,HET,ASD008,116,4.323461258620498,3.0340000000001055,0.3063508786095331,3.299499940245584,0.6365009999999529,13.581998999998177,session,93
TSC2,female,Deterministic,1,HET,ASD009,619,2.4295290791599746,1.4765000000006694,0.09741782832201738,2.423727376833339,0.5380000000004657,13.947500000000218,session,93
TSC2,female,Deterministic,1,HET,ASD010,721,1.877639366158016,0.9946659999986878,0.08487830708822712,2.279105038652629,0.4259989999991376,14.02398600000015,session,93
TSC2,female,Deterministic,1,HET,ASD011,631,2.2431180982566787,1.4224990000002435,0.0904687999991043,2.2725503252817925,0.4140000000006694,14.03950000000259,session,93
TSC2,female,Deterministic,1,HET,ASD076,884,2.3675226278280723,1.4169999999999163,0.07968375962538299,2.3691684972714935,0.40800000000012915,13.204499999999825,session,93
TSC2,female,Deterministic,1,HET,ASD077,585,2.2783735059829278,1.5520000000001346,0.08928057843237647,2.159409105717009,0.38550000000032014,13.912500000000364,session,93
TSC2,female,Deterministic,1,HET,ASD078,1097,1.976187639015511,1.1479990000007092,0.06445044457331632,2.1346625510489567,0.3766670000004524,13.93732000000091,session,93
TSC2,female,Deterministic,1,HET,ASD113,531,2.8721149472693424,1.7384990000009566,0.1186968606052484,2.73518365837007,0.3743319999994128,13.883938999999373,session,93
TSC2,female,Deterministic,1,HET,ASD114,746,1.790269164879343,0.7429965000000607,0.0896310723543775,2.4480935300803264,0.33565900000030524,14.020277999999962,session,93
TSC2,female,Deterministic,1,HET,ASD176,602,3.063760357142965,1.5012445000029402,0.12869901935360012,3.157719022445181,0.3510039999998753,14.04600599999958,session,93
TSC2,female,Deterministic,1,WT,ASD024,1164,1.649160436426111,0.9293319999999312,0.05736169195306885,1.9570343254855411,0.31799999999998363,14.02465200000006,session,93
TSC2,female,Deterministic,1,WT,ASD112,523,2.3697275430210034,1.461001000000124,0.098057854167654,2.242504016842253,0.5529999999998836,14.076999999999316,session,93
TSC2,female,Deterministic,1,WT,ASD117,652,2.691688638036813,1.4307500000002165,0.11041051595282807,2.819254207320839,0.3710000000000946,13.858499999999367,session,93
TSC2,female,Deterministic,1,WT,ASD118,690,2.153736939130448,1.18633200000113,0.08839231592517288,2.3218761907312695,0.39800000000013824,12.735987000000023,session,93
TSC2,female,Deterministic,1,WT,ASD127,412,3.957762123786413,2.792000000000371,0.15206640596604426,3.0866109296853526,0.4014940000000138,13.683500000000095,session,93
TSC2,female,Deterministic,1,WT,ASD137,655,1.7977199312976733,0.9516629999998258,0.0814492083504221,2.084526965356014,0.33633800000006886,13.405451999999968,session,93
TSC2,female,Deterministic,1,WT,ASD175,882,1.766219958049944,0.9357499999996435,0.06850624486156968,2.0345316724001634,0.37849999999889405,13.5625,session,93
TSC2,female,Deterministic,1,WT,ASD177,603,2.3590800082917944,1.5933320000003732,0.08548146922782204,2.0990879432630476,0.4886659999999665,13.178653000002669,session,93
TSC2,female,Deterministic,1,WT,ASD203,1022,1.9731206516633681,1.0969994999995833,0.07166061727510009,2.2908992639899814,0.4253329999999096,13.55931999999666,session,93
TSC2,female,Deterministic,1,WT,ASD204,945,2.199094708994639,1.1900000000023283,0.08107116006580649,2.492196557200647,0.34649999999965075,13.713999999999942,session,93
TSC2,female,Deterministic,2,HET,ASD008,953,1.9703883546694063,1.0273329999999987,0.07075806466093552,2.1843508509341523,0.4513329999999769,12.569320999999036,session,93
TSC2,female,Deterministic,2,HET,ASD009,1067,2.1236756710402394,1.0379999999968277,0.07442013653032695,2.4309312251712107,0.41399900000033085,12.764000000002852,session,93
TSC2,female,Deterministic,2,HET,ASD010,923,1.7246501191765136,0.7420000000001892,0.07994585054054533,2.428828094825786,0.390002000000095,12.704502000000048,session,93
TSC2,female,Deterministic,2,HET,ASD011,941,2.2389649309245967,1.3290000000015425,0.07266530954566389,2.229060929157499,0.470500000003085,12.849000000001979,session,93
TSC2,female,Deterministic,2,HET,ASD076,890,1.9128646146067534,0.9444999999996071,0.0773939092511889,2.308882261695326,0.37750000000005457,12.368999999998778,session,93
TSC2,female,Deterministic,2,HET,ASD077,1033,2.09308535818007,1.0226660000007541,0.0716027148550976,2.3013339792787324,0.3020000000000209,12.131320999999843,session,93
TSC2,female,Deterministic,2,HET,ASD078,641,1.862244148205929,0.6910000000002583,0.10491959713397621,2.6563520312689204,0.3165000000000191,12.771999000000505,session,93
TSC2,female,Deterministic,2,HET,ASD113,706,2.2678575920680535,1.2772480000017197,0.08950832413925526,2.3782952936281694,0.3980039999996734,12.666121000000203,session,93
TSC2,female,Deterministic,2,HET,ASD114,867,2.0140928581314865,0.7050019999987853,0.09612997281350591,2.83053394973452,0.29700000000002547,12.666501000000608,session,93
TSC2,female,Deterministic,2,HET,ASD176,850,1.835308712941222,0.8006659999996373,0.08320787803533503,2.4259056704809665,0.33666599999924074,12.603986999998597,session,93
TSC2,female,Deterministic,2,WT,ASD024,1385,1.7427169682310404,0.7775000000001455,0.06020205006360871,2.2404546998606842,0.30750000000080036,12.54450100000031,session,93
TSC2,female,Deterministic,2,WT,ASD112,629,1.702494686804424,1.0983229999992545,0.06368700644256617,1.5972619956250516,0.47533800000019255,12.806948999999804,session,93
TSC2,female,Deterministic,2,WT,ASD117,645,2.5746945612403085,1.40949999999998,0.10235172290592881,2.5994113741900797,0.3710000000000946,12.744999999998981,session,93
TSC2,female,Deterministic,2,WT,ASD118,690,2.153736939130448,1.18633200000113,0.08839231592517288,2.3218761907312695,0.39800000000013824,12.735987000000023,session,93
TSC2,female,Deterministic,2,WT,ASD127,989,1.9818874833164828,1.0739979999998468,0.0689598244893221,2.1686741023649714,0.39333299999998417,12.855320000000575,session,93
TSC2,female,Deterministic,2,WT,ASD137,824,1.2321219490291258,0.48449749999986125,0.06958176829610152,1.9973725047849715,0.2964999999999236,12.227999999999156,session,93
TSC2,female,Deterministic,2,WT,ASD175,707,1.7049978925035414,0.7459930000004533,0.08166970640018938,2.1715543389585354,0.36200000000008004,12.822499999999991,session,93
TSC2,female,Deterministic,2,WT,ASD177,773,2.784193402328647,1.7769999999945867,0.09175122551961759,2.5509480880848763,0.448499999998603,12.793499999999767,session,93
TSC2,female,Deterministic,2,WT,ASD203,567,2.8771296472663255,1.4070000000001528,0.12447598560225848,2.9639925189290954,0.4985000000015134,12.858500000000276,session,93
TSC2,female,Deterministic,2,WT,ASD204,636,1.5021525911949585,0.6633325000002515,0.09054222181612516,2.2833879522259597,0.3646659999994881,12.799987999999757,session,93
TSC2,female,Deterministic,1,HET,ASD008,125,5.197924087999793,3.1975039999997534,0.402716045300875,4.502502264613208,0.6365009999999529,19.794999999998254,session,95
TSC2,female,Deterministic,1,HET,ASD009,632,2.7349802215190295,1.5035000000002583,0.12741650346552655,3.2032012276159785,0.5380000000004657,20.076000000000022,session,95
TSC2,female,Deterministic,1,HET,ASD010,734,2.1379242970026318,1.0109989999982645,0.11024798898077114,2.9868864056972955,0.4259989999991376,20.093980000001466,session,95
TSC2,female,Deterministic,1,HET,ASD011,647,2.6142009536320874,1.4474990000016987,0.12785975163758492,3.2522655348955936,0.4140000000006694,19.860499999998865,session,95
TSC2,female,Deterministic,1,HET,ASD076,901,2.6438695937847028,1.4345000000002983,0.10285826129031926,3.087461667133132,0.40800000000012915,19.75550000000021,session,95
TSC2,female,Deterministic,1,HET,ASD077,590,2.4066220355932404,1.5557499999995343,0.10540636194121726,2.560311635569567,0.38550000000032014,18.733000000000175,session,95
TSC2,female,Deterministic,1,HET,ASD078,1112,2.1685260170863434,1.1543324999993274,0.08067008858727999,2.690078339056266,0.3766670000004524,19.673979999999574,session,95
TSC2,female,Deterministic,1,HET,ASD113,544,3.200338823529441,1.7558239999998477,0.14713616178073008,3.4317755253424513,0.3743319999994128,19.56291600000077,session,95
TSC2,female,Deterministic,1,HET,ASD114,762,2.096492891076101,0.7569104999997762,0.1162792093637328,3.2098117004045847,0.33565900000030524,19.860587000000123,session,95
TSC2,female,Deterministic,1,HET,ASD176,629,3.6379606009539867,1.5884989999976824,0.16442593418128953,4.123781449827836,0.3510039999998753,20.003991999998107,session,95
TSC2,female,Deterministic,1,WT,ASD024,1184,1.9093995557432388,0.9396660000002157,0.08103940741876875,2.7885093682585467,0.31799999999998363,19.538646999999855,session,95
TSC2,female,Deterministic,1,WT,ASD112,532,2.6035300695488455,1.4902499999998327,0.12400328733181738,2.8601513461982635,0.5529999999998836,20.087000999999873,session,95
TSC2,female,Deterministic,1,WT,ASD117,673,3.099103998514113,1.5799999999999272,0.13848876053279882,3.592709153591764,0.3710000000000946,18.33349999999973,session,95
TSC2,female,Deterministic,1,WT,ASD118,701,2.3899728459343956,1.214665999999852,0.11250125240681837,2.9786286755762226,0.39800000000013824,19.126647000000048,session,95
TSC2,female,Deterministic,1,WT,ASD127,445,4.898134813483148,3.087500000001455,0.21242340098239962,4.481076552770947,0.4014940000000138,19.986500000002707,session,95
TSC2,female,Deterministic,1,WT,ASD137,666,2.0447016951951578,0.9633319999993546,0.10944250322121608,2.8243800322447856,0.33633800000006886,20.11158499999965,session,95
TSC2,female,Deterministic,1,WT,ASD175,900,2.0568611144445033,0.9517499999997199,0.09576836652392813,2.873050995717844,0.37849999999889405,19.259000000000015,session,95
TSC2,female,Deterministic,1,WT,ASD177,605,2.4092581999999214,1.5953309999968042,0.09228363525584357,2.2698772980714876,0.4886659999999665,17.873983000001317,session,95
